ticker,sector,is_it,year,period,entry_date,surprise_pct,q,f_vol15x,f_rs,f_52w,f_nearearn,atr_pct,flat8_stop_pct,flat8_pos_dollar,flat8_ret_pct,flat8_ret_dollar,flat8_exit,flat8_hold,flat10_stop_pct,flat10_pos_dollar,flat10_ret_pct,flat10_ret_dollar,flat10_exit,flat10_hold,flat12_stop_pct,flat12_pos_dollar,flat12_ret_pct,flat12_ret_dollar,flat12_exit,flat12_hold,atr15_stop_pct,atr15_pos_dollar,atr15_ret_pct,atr15_ret_dollar,atr15_exit,atr15_hold,atr20_stop_pct,atr20_pos_dollar,atr20_ret_pct,atr20_ret_dollar,atr20_exit,atr20_hold
HII,Industrials,False,2024,IS (2022-2024),2024-08-05,25.71,2,True,True,False,True,2.771,8.0,11000.0,3.0136,331.5,time,42,10.0,11000.0,3.0136,331.5,time,42,12.0,11000.0,3.0136,331.5,time,42,8.0,10000.0,3.0136,301.36,time,42,8.0,10000.0,3.0136,301.36,time,42
HII,Industrials,False,2025,OOS (2025),2025-05-05,34.99,0,False,False,False,True,2.934,8.0,11000.0,-0.4136,-45.5,time,42,10.0,11000.0,-0.4136,-45.5,time,42,12.0,11000.0,-0.4136,-45.5,time,42,8.0,10000.0,-0.4136,-41.36,time,42,8.0,10000.0,-0.4136,-41.36,time,42
HII,Industrials,False,2025,OOS (2025),2025-08-04,12.53,2,True,False,True,True,2.871,8.0,11000.0,1.4778,162.56,time,42,10.0,11000.0,1.4778,162.56,time,42,12.0,11000.0,1.4778,162.56,time,42,8.0,10000.0,1.4778,147.78,time,42,8.0,10000.0,1.4778,147.78,time,42
HII,Industrials,False,2025,OOS (2025),2025-11-03,9.4,3,True,True,True,True,3.175,8.0,11000.0,2.5438,279.82,time,42,10.0,11000.0,2.5438,279.82,time,42,12.0,11000.0,2.5438,279.82,time,42,8.0,10000.0,2.5438,254.38,time,42,8.0,10000.0,2.5438,254.38,time,42
IBM,Information Technology,True,2022,IS (2022-2024),2022-01-26,1.91,2,True,True,False,True,2.806,8.0,11000.0,-8.1024,-891.26,hard_stop,27,10.0,11000.0,-10.0083,-1100.91,hard_stop,34,12.0,11000.0,-6.3967,-703.64,time,42,8.0,10000.0,-8.1024,-810.24,hard_stop,27,8.0,10000.0,-8.1024,-810.24,hard_stop,27
IBM,Information Technology,True,2022,IS (2022-2024),2022-07-20,0.9,2,True,False,True,True,2.663,8.0,11000.0,-0.4833,-53.16,time,42,10.0,11000.0,-0.4833,-53.16,time,42,12.0,11000.0,-0.4833,-53.16,time,42,8.0,10000.0,-0.4833,-48.33,time,42,8.0,10000.0,-0.4833,-48.33,time,42
IBM,Information Technology,True,2022,IS (2022-2024),2022-10-21,0.7,1,False,True,False,True,2.653,8.0,11000.0,14.7842,1626.26,time,42,10.0,11000.0,14.7842,1626.26,time,42,12.0,11000.0,14.7842,1626.26,time,42,8.0,10000.0,14.7842,1478.42,time,42,8.0,10000.0,14.7842,1478.42,time,42
IBM,Information Technology,True,2023,IS (2022-2024),2023-04-21,9.73,2,True,True,False,True,1.704,8.0,11000.0,6.5282,718.11,time,42,10.0,11000.0,6.5282,718.11,time,42,12.0,11000.0,6.5282,718.11,time,42,8.0,10000.0,6.5282,652.82,time,42,8.0,10000.0,6.5282,652.82,time,42
IBM,Information Technology,True,2023,IS (2022-2024),2023-07-21,8.93,1,False,True,False,True,1.441,8.0,11000.0,8.2718,909.9,time,42,10.0,11000.0,8.2718,909.9,time,42,12.0,11000.0,8.2718,909.9,time,42,8.0,10000.0,8.2718,827.18,time,42,8.0,10000.0,8.2718,827.18,time,42
IBM,Information Technology,True,2023,IS (2022-2024),2023-10-27,3.5,3,True,True,True,True,1.681,8.0,11000.0,12.6992,1396.91,time,42,10.0,11000.0,12.6992,1396.91,time,42,12.0,11000.0,12.6992,1396.91,time,42,8.0,10000.0,12.6992,1269.92,time,42,8.0,10000.0,12.6992,1269.92,time,42
IBM,Information Technology,True,2024,IS (2022-2024),2024-01-26,1.86,3,True,True,True,True,2.049,8.0,11000.0,3.3592,369.51,time,42,10.0,11000.0,3.3592,369.51,time,42,12.0,11000.0,3.3592,369.51,time,42,8.0,10000.0,3.3592,335.92,time,42,8.0,10000.0,3.3592,335.92,time,42
IBM,Information Technology,True,2024,IS (2022-2024),2024-04-26,5.2,2,True,False,True,True,2.793,8.0,11000.0,2.5061,275.67,time,42,10.0,11000.0,2.5061,275.67,time,42,12.0,11000.0,2.5061,275.67,time,42,8.0,10000.0,2.5061,250.61,time,42,8.0,10000.0,2.5061,250.61,time,42
IBM,Information Technology,True,2024,IS (2022-2024),2024-07-26,11.92,2,True,True,False,True,2.028,8.0,11000.0,6.2914,692.05,time,42,10.0,11000.0,6.2914,692.05,time,42,12.0,11000.0,6.2914,692.05,time,42,8.0,10000.0,6.2914,629.14,time,42,8.0,10000.0,6.2914,629.14,time,42
IBM,Information Technology,True,2024,IS (2022-2024),2024-10-25,3.33,2,True,False,True,True,1.932,8.0,11000.0,10.4416,1148.57,time,42,10.0,11000.0,10.4416,1148.57,time,42,12.0,11000.0,10.4416,1148.57,time,42,8.0,10000.0,10.4416,1044.16,time,42,8.0,10000.0,10.4416,1044.16,time,42
IBM,Information Technology,True,2025,OOS (2025),2025-01-31,3.81,3,True,True,True,True,2.507,8.0,11000.0,-2.361,-259.71,time,42,10.0,11000.0,-2.361,-259.71,time,42,12.0,11000.0,-2.361,-259.71,time,42,8.0,10000.0,-2.361,-236.1,time,42,8.0,10000.0,-2.361,-236.1,time,42
IBM,Information Technology,True,2025,OOS (2025),2025-04-25,12.12,1,True,False,False,True,4.985,8.0,11000.0,15.4784,1702.63,time,42,10.0,11000.0,15.4784,1702.63,time,42,12.0,11000.0,15.4784,1702.63,time,42,8.0,10000.0,15.4784,1547.84,time,42,9.97,8023.78,15.4784,1241.95,time,42
IBM,Information Technology,True,2025,OOS (2025),2025-07-25,5.47,2,True,False,True,True,2.407,8.0,11000.0,-8.5079,-935.87,hard_stop,17,10.0,11000.0,-3.7726,-414.99,time,42,12.0,11000.0,-3.7726,-414.99,time,42,8.0,10000.0,-8.5079,-850.79,hard_stop,17,8.0,10000.0,-8.5079,-850.79,hard_stop,17
IEX,Industrials,False,2022,IS (2022-2024),2022-04-28,12.38,1,False,True,False,True,2.6,8.0,11000.0,-0.3906,-42.96,time,42,10.0,11000.0,-0.3906,-42.96,time,42,12.0,11000.0,-0.3906,-42.96,time,42,8.0,10000.0,-0.3906,-39.06,time,42,8.0,10000.0,-0.3906,-39.06,time,42
IEX,Industrials,False,2022,IS (2022-2024),2022-07-28,6.66,1,False,True,False,True,2.14,8.0,11000.0,3.1909,350.99,time,42,10.0,11000.0,3.1909,350.99,time,42,12.0,11000.0,3.1909,350.99,time,42,8.0,10000.0,3.1909,319.09,time,42,8.0,10000.0,3.1909,319.09,time,42
IEX,Industrials,False,2022,IS (2022-2024),2022-10-27,6.83,1,False,True,False,True,2.795,8.0,11000.0,5.8069,638.75,time,42,10.0,11000.0,5.8069,638.75,time,42,12.0,11000.0,5.8069,638.75,time,42,8.0,10000.0,5.8069,580.69,time,42,8.0,10000.0,5.8069,580.69,time,42
IEX,Industrials,False,2023,IS (2022-2024),2023-02-02,1.99,1,True,False,False,True,2.546,8.0,11000.0,-4.6102,-507.12,time,42,10.0,11000.0,-4.6102,-507.12,time,42,12.0,11000.0,-4.6102,-507.12,time,42,8.0,10000.0,-4.6102,-461.02,time,42,8.0,10000.0,-4.6102,-461.02,time,42
IEX,Industrials,False,2023,IS (2022-2024),2023-04-28,3.5,1,True,False,False,True,2.175,8.0,11000.0,0.1196,13.16,time,42,10.0,11000.0,0.1196,13.16,time,42,12.0,11000.0,0.1196,13.16,time,42,8.0,10000.0,0.1196,11.96,time,42,8.0,10000.0,0.1196,11.96,time,42
IEX,Industrials,False,2023,IS (2022-2024),2023-07-28,2.68,1,False,True,False,True,2.005,8.0,11000.0,-1.9288,-212.17,time,42,10.0,11000.0,-1.9288,-212.17,time,42,12.0,11000.0,-1.9288,-212.17,time,42,8.0,10000.0,-1.9288,-192.88,time,42,8.0,10000.0,-1.9288,-192.88,time,42
IEX,Industrials,False,2023,IS (2022-2024),2023-10-27,12.47,2,True,True,False,True,2.554,8.0,11000.0,6.4768,712.44,time,42,10.0,11000.0,6.4768,712.44,time,42,12.0,11000.0,6.4768,712.44,time,42,8.0,10000.0,6.4768,647.68,time,42,8.0,10000.0,6.4768,647.68,time,42
IEX,Industrials,False,2024,IS (2022-2024),2024-02-09,3.02,2,True,True,False,True,2.101,8.0,11000.0,7.9883,878.71,time,42,10.0,11000.0,7.9883,878.71,time,42,12.0,11000.0,7.9883,878.71,time,42,8.0,10000.0,7.9883,798.83,time,42,8.0,10000.0,7.9883,798.83,time,42
IEX,Industrials,False,2024,IS (2022-2024),2024-04-25,7.0,1,False,False,True,True,1.932,8.0,11000.0,-8.6019,-946.21,hard_stop,42,10.0,11000.0,-8.6019,-946.21,time,42,12.0,11000.0,-8.6019,-946.21,time,42,8.0,10000.0,-8.6019,-860.19,hard_stop,42,8.0,10000.0,-8.6019,-860.19,hard_stop,42
IEX,Industrials,False,2024,IS (2022-2024),2024-08-02,0.85,0,False,False,False,True,2.678,8.0,11000.0,2.9316,322.48,time,42,10.0,11000.0,2.9316,322.48,time,42,12.0,11000.0,2.9316,322.48,time,42,8.0,10000.0,2.9316,293.16,time,42,8.0,10000.0,2.9316,293.16,time,42
IEX,Industrials,False,2024,IS (2022-2024),2024-10-31,0.82,1,False,True,False,True,1.832,8.0,11000.0,2.5573,281.3,time,42,10.0,11000.0,2.5573,281.3,time,42,12.0,11000.0,2.5573,281.3,time,42,8.0,10000.0,2.5573,255.73,time,42,8.0,10000.0,2.5573,255.73,time,42
IEX,Industrials,False,2025,OOS (2025),2025-02-06,0.53,0,False,False,False,True,2.713,8.0,11000.0,-8.1499,-896.48,hard_stop,34,10.0,11000.0,-10.003,-1100.33,hard_stop,35,12.0,11000.0,-7.2258,-794.84,time,42,8.0,10000.0,-8.1499,-814.99,hard_stop,34,8.0,10000.0,-8.1499,-814.99,hard_stop,34
IEX,Industrials,False,2025,OOS (2025),2025-05-05,6.65,1,False,True,False,True,2.982,8.0,11000.0,0.3288,36.17,time,42,10.0,11000.0,0.3288,36.17,time,42,12.0,11000.0,0.3288,36.17,time,42,8.0,10000.0,0.3288,32.88,time,42,8.0,10000.0,0.3288,32.88,time,42
IEX,Industrials,False,2025,OOS (2025),2025-08-01,5.78,1,True,False,False,True,2.913,8.0,11000.0,-1.0051,-110.56,time,42,10.0,11000.0,-1.0051,-110.56,time,42,12.0,11000.0,-1.0051,-110.56,time,42,8.0,10000.0,-1.0051,-100.51,time,42,8.0,10000.0,-1.0051,-100.51,time,42
IEX,Industrials,False,2025,OOS (2025),2025-10-31,8.8,1,True,False,False,True,2.516,8.0,11000.0,5.2529,577.82,time,42,10.0,11000.0,5.2529,577.82,time,42,12.0,11000.0,5.2529,577.82,time,42,8.0,10000.0,5.2529,525.29,time,42,8.0,10000.0,5.2529,525.29,time,42
IDXX,Health Care,False,2022,IS (2022-2024),2022-02-04,9.93,2,True,True,False,True,4.416,8.0,11000.0,-8.3667,-920.34,hard_stop,14,10.0,11000.0,-11.1319,-1224.51,hard_stop,19,12.0,11000.0,1.5576,171.34,time,42,8.0,10000.0,-8.3667,-836.67,hard_stop,14,8.832,9057.88,-11.1319,-1008.32,hard_stop,19
IDXX,Health Care,False,2022,IS (2022-2024),2022-05-06,0.99,1,True,False,False,True,5.582,8.0,11000.0,-9.2459,-1017.05,hard_stop,3,10.0,11000.0,-10.519,-1157.09,hard_stop,4,12.0,11000.0,-12.1709,-1338.8,hard_stop,5,8.373,9554.69,-9.2459,-883.41,hard_stop,3,11.164,7166.02,-12.1709,-872.17,hard_stop,5
IDXX,Health Care,False,2022,IS (2022-2024),2022-11-03,5.52,1,True,False,False,True,4.436,8.0,11000.0,9.4571,1040.28,trail_stop,25,10.0,11000.0,9.4571,1040.28,trail_stop,25,12.0,11000.0,9.4571,1040.28,trail_stop,25,8.0,10000.0,9.4571,945.71,trail_stop,25,8.871,9017.68,9.4571,852.81,trail_stop,25
IDXX,Health Care,False,2023,IS (2022-2024),2023-02-08,6.54,2,True,True,False,True,3.277,8.0,11000.0,-9.028,-993.08,hard_stop,30,10.0,11000.0,-4.994,-549.34,time,42,12.0,11000.0,-4.994,-549.34,time,42,8.0,10000.0,-9.028,-902.8,hard_stop,30,8.0,10000.0,-9.028,-902.8,hard_stop,30
IDXX,Health Care,False,2023,IS (2022-2024),2023-05-04,4.88,2,True,True,False,True,2.558,8.0,11000.0,0.5346,58.81,time,42,10.0,11000.0,0.5346,58.81,time,42,12.0,11000.0,0.5346,58.81,time,42,8.0,10000.0,0.5346,53.46,time,42,8.0,10000.0,0.5346,53.46,time,42
IDXX,Health Care,False,2023,IS (2022-2024),2023-08-03,8.15,1,False,False,True,True,2.96,8.0,11000.0,-9.8773,-1086.51,hard_stop,36,10.0,11000.0,-11.3285,-1246.13,hard_stop,41,12.0,11000.0,-10.5952,-1165.47,time,42,8.0,10000.0,-9.8773,-987.73,hard_stop,36,8.0,10000.0,-9.8773,-987.73,hard_stop,36
IDXX,Health Care,False,2023,IS (2022-2024),2023-11-03,6.73,2,True,True,False,True,3.363,8.0,11000.0,21.5324,2368.56,time,42,10.0,11000.0,21.5324,2368.56,time,42,12.0,11000.0,21.5324,2368.56,time,42,8.0,10000.0,21.5324,2153.24,time,42,8.0,10000.0,21.5324,2153.24,time,42
IDXX,Health Care,False,2024,IS (2022-2024),2024-02-07,9.39,2,True,False,True,True,2.699,8.0,11000.0,-6.9076,-759.84,time,42,10.0,11000.0,-6.9076,-759.84,time,42,12.0,11000.0,-6.9076,-759.84,time,42,8.0,10000.0,-6.9076,-690.76,time,42,8.0,10000.0,-6.9076,-690.76,time,42
IDXX,Health Care,False,2024,IS (2022-2024),2024-05-03,4.79,2,True,True,False,True,2.737,8.0,11000.0,6.0202,662.22,trail_stop,25,10.0,11000.0,6.0202,662.22,trail_stop,25,12.0,11000.0,6.0202,662.22,trail_stop,25,8.0,10000.0,6.0202,602.02,trail_stop,25,8.0,10000.0,6.0202,602.02,trail_stop,25
IDXX,Health Care,False,2024,IS (2022-2024),2024-08-08,5.2,2,True,True,False,True,3.444,8.0,11000.0,10.1226,1113.49,time,42,10.0,11000.0,10.1226,1113.49,time,42,12.0,11000.0,10.1226,1113.49,time,42,8.0,10000.0,10.1226,1012.26,time,42,8.0,10000.0,10.1226,1012.26,time,42
IDXX,Health Care,False,2024,IS (2022-2024),2024-11-04,4.26,2,True,True,False,True,3.137,8.0,11000.0,2.6493,291.42,time,42,10.0,11000.0,2.6493,291.42,time,42,12.0,11000.0,2.6493,291.42,time,42,8.0,10000.0,2.6493,264.93,time,42,8.0,10000.0,2.6493,264.93,time,42
IDXX,Health Care,False,2025,OOS (2025),2025-02-05,9.21,1,True,False,False,True,3.197,8.0,11000.0,-8.5692,-942.61,hard_stop,29,10.0,11000.0,-12.1132,-1332.45,hard_stop,35,12.0,11000.0,-12.1132,-1332.45,hard_stop,35,8.0,10000.0,-8.5692,-856.92,hard_stop,29,8.0,10000.0,-8.5692,-856.92,hard_stop,29
IDXX,Health Care,False,2025,OOS (2025),2025-05-05,3.92,0,False,False,False,True,3.257,8.0,11000.0,11.3675,1250.43,time,42,10.0,11000.0,11.3675,1250.43,time,42,12.0,11000.0,11.3675,1250.43,time,42,8.0,10000.0,11.3675,1136.75,time,42,8.0,10000.0,11.3675,1136.75,time,42
IDXX,Health Care,False,2025,OOS (2025),2025-08-06,10.01,2,True,False,True,True,3.963,8.0,11000.0,-0.9505,-104.56,time,42,10.0,11000.0,-0.9505,-104.56,time,42,12.0,11000.0,-0.9505,-104.56,time,42,8.0,10000.0,-0.9505,-95.05,time,42,8.0,10000.0,-0.9505,-95.05,time,42
IDXX,Health Care,False,2025,OOS (2025),2025-11-05,8.29,3,True,True,True,True,2.706,8.0,11000.0,-3.9704,-436.74,time,42,10.0,11000.0,-3.9704,-436.74,time,42,12.0,11000.0,-3.9704,-436.74,time,42,8.0,10000.0,-3.9704,-397.04,time,42,8.0,10000.0,-3.9704,-397.04,time,42
ITW,Industrials,False,2022,IS (2022-2024),2022-02-07,1.09,1,False,False,True,True,2.983,8.0,11000.0,-9.8398,-1082.38,hard_stop,28,10.0,11000.0,-11.1538,-1226.92,hard_stop,29,12.0,11000.0,-7.4562,-820.19,time,42,8.0,10000.0,-9.8398,-983.98,hard_stop,28,8.0,10000.0,-9.8398,-983.98,hard_stop,28
ITW,Industrials,False,2022,IS (2022-2024),2022-05-05,2.15,2,True,True,False,True,2.898,8.0,11000.0,-10.6448,-1170.92,hard_stop,39,10.0,11000.0,-10.6448,-1170.92,hard_stop,39,12.0,11000.0,-15.1215,-1663.37,hard_stop,42,8.0,10000.0,-10.6448,-1064.48,hard_stop,39,8.0,10000.0,-10.6448,-1064.48,hard_stop,39
ITW,Industrials,False,2022,IS (2022-2024),2022-08-04,6.56,2,True,True,False,True,2.227,8.0,11000.0,-6.6472,-731.19,time,42,10.0,11000.0,-6.6472,-731.19,time,42,12.0,11000.0,-6.6472,-731.19,time,42,8.0,10000.0,-6.6472,-664.72,time,42,8.0,10000.0,-6.6472,-664.72,time,42
ITW,Industrials,False,2022,IS (2022-2024),2022-10-27,4.23,2,True,True,False,True,2.961,8.0,11000.0,6.0927,670.2,time,42,10.0,11000.0,6.0927,670.2,time,42,12.0,11000.0,6.0927,670.2,time,42,8.0,10000.0,6.0927,609.27,time,42,8.0,10000.0,6.0927,609.27,time,42
ITW,Industrials,False,2023,IS (2022-2024),2023-05-04,4.58,1,True,False,False,True,2.099,8.0,11000.0,6.114,672.54,time,42,10.0,11000.0,6.114,672.54,time,42,12.0,11000.0,6.114,672.54,time,42,8.0,10000.0,6.114,611.4,time,42,8.0,10000.0,6.114,611.4,time,42
ITW,Industrials,False,2023,IS (2022-2024),2023-10-26,3.88,2,True,True,False,True,2.186,8.0,11000.0,9.1338,1004.72,time,42,10.0,11000.0,9.1338,1004.72,time,42,12.0,11000.0,9.1338,1004.72,time,42,8.0,10000.0,9.1338,913.38,time,42,8.0,10000.0,9.1338,913.38,time,42
ITW,Industrials,False,2024,IS (2022-2024),2024-02-05,0.24,2,True,False,True,True,1.69,8.0,11000.0,4.4154,485.69,time,42,10.0,11000.0,4.4154,485.69,time,42,12.0,11000.0,4.4154,485.69,time,42,8.0,10000.0,4.4154,441.54,time,42,8.0,10000.0,4.4154,441.54,time,42
ITW,Industrials,False,2024,IS (2022-2024),2024-05-02,3.32,2,True,False,True,True,1.591,8.0,11000.0,-0.8694,-95.63,time,42,10.0,11000.0,-0.8694,-95.63,time,42,12.0,11000.0,-0.8694,-95.63,time,42,8.0,10000.0,-0.8694,-86.94,time,42,8.0,10000.0,-0.8694,-86.94,time,42
ITW,Industrials,False,2024,IS (2022-2024),2024-08-01,2.88,1,True,False,False,True,2.453,8.0,11000.0,0.2707,29.77,time,42,10.0,11000.0,0.2707,29.77,time,42,12.0,11000.0,0.2707,29.77,time,42,8.0,10000.0,0.2707,27.07,time,42,8.0,10000.0,0.2707,27.07,time,42
ITW,Industrials,False,2024,IS (2022-2024),2024-11-01,4.55,2,True,True,False,True,1.581,8.0,11000.0,3.8667,425.34,time,42,10.0,11000.0,3.8667,425.34,time,42,12.0,11000.0,3.8667,425.34,time,42,8.0,10000.0,3.8667,386.67,time,42,8.0,10000.0,3.8667,386.67,time,42
ITW,Industrials,False,2025,OOS (2025),2025-02-07,1.53,1,True,False,False,True,1.771,8.0,11000.0,-1.7819,-196.01,time,42,10.0,11000.0,-1.7819,-196.01,time,42,12.0,11000.0,-1.7819,-196.01,time,42,8.0,10000.0,-1.7819,-178.19,time,42,8.0,10000.0,-1.7819,-178.19,time,42
ITW,Industrials,False,2025,OOS (2025),2025-05-02,1.09,1,True,False,False,True,2.595,8.0,11000.0,-0.601,-66.11,time,42,10.0,11000.0,-0.601,-66.11,time,42,12.0,11000.0,-0.601,-66.11,time,42,8.0,10000.0,-0.601,-60.1,time,42,8.0,10000.0,-0.601,-60.1,time,42
ITW,Industrials,False,2025,OOS (2025),2025-08-01,0.62,2,True,True,False,True,1.676,8.0,11000.0,3.8977,428.75,time,42,10.0,11000.0,3.8977,428.75,time,42,12.0,11000.0,3.8977,428.75,time,42,8.0,10000.0,3.8977,389.77,time,42,8.0,10000.0,3.8977,389.77,time,42
ITW,Industrials,False,2025,OOS (2025),2025-10-28,3.48,1,True,False,False,True,2.228,8.0,11000.0,-0.4239,-46.63,time,42,10.0,11000.0,-0.4239,-46.63,time,42,12.0,11000.0,-0.4239,-46.63,time,42,8.0,10000.0,-0.4239,-42.39,time,42,8.0,10000.0,-0.4239,-42.39,time,42
INCY,Health Care,False,2022,IS (2022-2024),2022-08-04,35.5,1,True,False,False,True,3.082,8.0,11000.0,-5.0255,-552.8,time,42,10.0,11000.0,-5.0255,-552.8,time,42,12.0,11000.0,-5.0255,-552.8,time,42,8.0,10000.0,-5.0255,-502.55,time,42,8.0,10000.0,-5.0255,-502.55,time,42
INCY,Health Care,False,2023,IS (2022-2024),2023-02-09,8.14,3,True,True,True,True,2.315,8.0,11000.0,-8.6757,-954.33,hard_stop,27,10.0,11000.0,-10.8787,-1196.66,hard_stop,29,12.0,11000.0,-10.5693,-1162.62,time,42,8.0,10000.0,-8.6757,-867.57,hard_stop,27,8.0,10000.0,-8.6757,-867.57,hard_stop,27
INCY,Health Care,False,2023,IS (2022-2024),2023-08-03,14.45,2,True,True,False,True,2.042,8.0,11000.0,-3.4084,-374.92,time,42,10.0,11000.0,-3.4084,-374.92,time,42,12.0,11000.0,-3.4084,-374.92,time,42,8.0,10000.0,-3.4084,-340.84,time,42,8.0,10000.0,-3.4084,-340.84,time,42
INCY,Health Care,False,2023,IS (2022-2024),2023-11-02,3.1,1,True,False,False,True,2.666,8.0,11000.0,15.1617,1667.79,time,42,10.0,11000.0,15.1617,1667.79,time,42,12.0,11000.0,15.1617,1667.79,time,42,8.0,10000.0,15.1617,1516.17,time,42,8.0,10000.0,15.1617,1516.17,time,42
INCY,Health Care,False,2025,OOS (2025),2025-05-01,12.32,1,False,True,False,True,3.393,8.0,11000.0,11.0728,1218.01,time,42,10.0,11000.0,11.0728,1218.01,time,42,12.0,11000.0,11.0728,1218.01,time,42,8.0,10000.0,11.0728,1107.28,time,42,8.0,10000.0,11.0728,1107.28,time,42
INCY,Health Care,False,2025,OOS (2025),2025-07-31,6.59,2,True,True,False,True,2.552,8.0,11000.0,11.0987,1220.86,time,42,10.0,11000.0,11.0987,1220.86,time,42,12.0,11000.0,11.0987,1220.86,time,42,8.0,10000.0,11.0987,1109.87,time,42,8.0,10000.0,11.0987,1109.87,time,42
INCY,Health Care,False,2025,OOS (2025),2025-10-30,57.83,2,True,False,True,True,3.784,8.0,11000.0,9.9898,1098.88,trail_stop,35,10.0,11000.0,9.9898,1098.88,trail_stop,35,12.0,11000.0,9.9898,1098.88,trail_stop,35,8.0,10000.0,9.9898,998.98,trail_stop,35,8.0,10000.0,9.9898,998.98,trail_stop,35
IR,Industrials,False,2022,IS (2022-2024),2022-02-25,14.29,0,False,False,False,True,3.025,8.0,11000.0,-10.7179,-1178.96,hard_stop,10,10.0,11000.0,-10.7179,-1178.96,hard_stop,10,12.0,11000.0,-6.8386,-752.25,time,42,8.0,10000.0,-10.7179,-1071.79,hard_stop,10,8.0,10000.0,-10.7179,-1071.79,hard_stop,10
IR,Industrials,False,2022,IS (2022-2024),2022-05-06,9.34,1,False,True,False,True,4.16,8.0,11000.0,5.1179,562.97,trail_stop,35,10.0,11000.0,5.1179,562.97,trail_stop,35,12.0,11000.0,5.1179,562.97,trail_stop,35,8.0,10000.0,5.1179,511.79,trail_stop,35,8.319,9616.33,5.1179,492.16,trail_stop,35
IR,Industrials,False,2022,IS (2022-2024),2022-08-05,4.49,0,False,False,False,True,2.864,8.0,11000.0,4.1338,454.71,trail_stop,17,10.0,11000.0,4.1338,454.71,trail_stop,17,12.0,11000.0,4.1338,454.71,trail_stop,17,8.0,10000.0,4.1338,413.38,trail_stop,17,8.0,10000.0,4.1338,413.38,trail_stop,17
IR,Industrials,False,2022,IS (2022-2024),2022-11-04,5.31,1,False,True,False,True,3.364,8.0,11000.0,-1.6908,-185.99,time,42,10.0,11000.0,-1.6908,-185.99,time,42,12.0,11000.0,-1.6908,-185.99,time,42,8.0,10000.0,-1.6908,-169.08,time,42,8.0,10000.0,-1.6908,-169.08,time,42
IR,Industrials,False,2023,IS (2022-2024),2023-02-23,15.3,3,True,True,True,True,2.375,8.0,11000.0,-9.211,-1013.21,hard_stop,20,10.0,11000.0,-10.0172,-1101.89,hard_stop,22,12.0,11000.0,-6.5866,-724.53,time,42,8.0,10000.0,-9.211,-921.1,hard_stop,20,8.0,10000.0,-9.211,-921.1,hard_stop,20
IR,Industrials,False,2023,IS (2022-2024),2023-05-05,24.92,1,False,True,False,True,2.202,8.0,11000.0,10.534,1158.74,time,42,10.0,11000.0,10.534,1158.74,time,42,12.0,11000.0,10.534,1158.74,time,42,8.0,10000.0,10.534,1053.4,time,42,8.0,10000.0,10.534,1053.4,time,42
IR,Industrials,False,2023,IS (2022-2024),2023-08-04,13.81,3,True,True,True,True,1.767,8.0,11000.0,-2.1962,-241.58,time,42,10.0,11000.0,-2.1962,-241.58,time,42,12.0,11000.0,-2.1962,-241.58,time,42,8.0,10000.0,-2.1962,-219.62,time,42,8.0,10000.0,-2.1962,-219.62,time,42
IR,Industrials,False,2023,IS (2022-2024),2023-11-03,12.0,2,True,True,False,True,2.665,8.0,11000.0,11.2892,1241.81,time,42,10.0,11000.0,11.2892,1241.81,time,42,12.0,11000.0,11.2892,1241.81,time,42,8.0,10000.0,11.2892,1128.92,time,42,8.0,10000.0,11.2892,1128.92,time,42
IR,Industrials,False,2024,IS (2022-2024),2024-02-20,11.53,2,False,True,True,True,1.895,8.0,11000.0,4.8721,535.93,time,42,10.0,11000.0,4.8721,535.93,time,42,12.0,11000.0,4.8721,535.93,time,42,8.0,10000.0,4.8721,487.21,time,42,8.0,10000.0,4.8721,487.21,time,42
IR,Industrials,False,2024,IS (2022-2024),2024-05-06,12.96,2,True,False,True,True,2.684,8.0,11000.0,5.9616,655.78,time,42,10.0,11000.0,5.9616,655.78,time,42,12.0,11000.0,5.9616,655.78,time,42,8.0,10000.0,5.9616,596.16,time,42,8.0,10000.0,5.9616,596.16,time,42
IR,Industrials,False,2024,IS (2022-2024),2024-08-02,6.06,2,True,False,True,True,3.413,8.0,11000.0,1.7318,190.5,time,42,10.0,11000.0,1.7318,190.5,time,42,12.0,11000.0,1.7318,190.5,time,42,8.0,10000.0,1.7318,173.18,time,42,8.0,10000.0,1.7318,173.18,time,42
IR,Industrials,False,2024,IS (2022-2024),2024-11-04,3.21,2,True,False,True,True,1.887,8.0,11000.0,7.4959,824.54,time,42,10.0,11000.0,7.4959,824.54,time,42,12.0,11000.0,7.4959,824.54,time,42,8.0,10000.0,7.4959,749.59,time,42,8.0,10000.0,7.4959,749.59,time,42
PODD,Health Care,False,2022,IS (2022-2024),2022-02-25,29.0,1,False,True,False,True,5.178,8.0,11000.0,-11.9429,-1313.72,hard_stop,14,10.0,11000.0,-11.9429,-1313.72,hard_stop,14,12.0,11000.0,-16.3998,-1803.98,hard_stop,17,8.0,10000.0,-11.9429,-1194.29,hard_stop,14,10.355,7725.67,-11.9429,-922.67,hard_stop,14
