ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,spy_bull_regime,year
FSLR,Information Technology,2025-07-31,2025-08-04,184.3,2025-08-21,192.0,trail_stop,17,4.18,459.58,3.18,2.68,18.77,True,2025
FSLR,Information Technology,2025-10-30,2025-11-03,265.93,2025-12-15,255.89,time,42,-3.78,-415.3,4.24,4.22,0.51,True,2025
FE,Utilities,2025-04-23,2025-04-25,40.4579,2025-06-06,39.0631,time,42,-3.45,-379.24,0.67,0.59,13.09,False,2025
FE,Utilities,2025-07-30,2025-08-01,41.3213,2025-09-12,42.5257,time,42,2.91,320.62,0.52,0.49,6.88,True,2025
FISV,Financials,2025-04-24,2025-04-28,179.0,2025-05-15,159.13,hard_stop,17,-11.1,-1221.06,2.14,2.08,3.1,False,2025
FISV,Financials,2025-07-23,2025-07-25,141.0,2025-09-05,135.05,time,42,-4.22,-464.18,2.47,2.43,1.49,True,2025
F,Consumer Discretionary,2025-07-30,2025-08-01,10.4068,2025-09-12,11.2806,time,42,8.4,923.57,0.37,0.33,11.11,True,2025
F,Consumer Discretionary,2025-10-23,2025-10-27,13.3281,2025-11-20,12.1242,hard_stop,24,-9.03,-993.57,0.45,0.36,25.41,True,2025
FTNT,Information Technology,2025-02-06,2025-02-10,108.65,2025-03-10,96.04,hard_stop,28,-11.61,-1276.67,0.68,0.54,26.81,True,2025
FTNT,Information Technology,2025-05-07,2025-05-09,98.33,2025-06-20,99.85,time,42,1.55,170.04,0.58,0.53,9.02,False,2025
FTNT,Information Technology,2025-08-06,2025-08-08,76.11,2025-09-19,84.21,time,42,10.64,1170.67,0.64,0.59,8.27,True,2025
FTNT,Information Technology,2025-11-05,2025-11-07,79.78,2025-12-19,80.24,time,42,0.58,63.42,0.74,0.63,16.91,True,2025
FTV,Industrials,2025-10-29,2025-10-31,50.7471,2025-12-12,54.87,time,42,8.12,893.67,0.35,0.34,2.17,True,2025
FOXA,Communication Services,2025-02-04,2025-02-06,53.9724,2025-03-20,52.7074,time,42,-2.34,-257.82,0.96,0.64,50.24,True,2025
FOXA,Communication Services,2025-05-12,2025-05-14,54.431,2025-06-25,55.4612,time,42,1.89,208.19,1.1,0.9,22.62,True,2025
FOXA,Communication Services,2025-08-05,2025-08-07,54.005,2025-09-10,56.9108,trail_stop,34,5.38,591.87,1.27,1.0,27.28,True,2025
FOXA,Communication Services,2025-10-30,2025-11-03,63.9563,2025-12-15,70.8823,time,42,10.83,1191.23,1.51,1.1,37.42,True,2025
FOX,Communication Services,2025-02-04,2025-02-06,50.7053,2025-03-13,46.6322,hard_stop,35,-8.03,-883.62,0.96,0.62,54.84,True,2025
FOX,Communication Services,2025-05-12,2025-05-14,50.3928,2025-06-25,50.8481,time,42,0.9,99.37,1.1,0.87,26.44,True,2025
FOX,Communication Services,2025-08-05,2025-08-07,49.2349,2025-09-10,51.5231,trail_stop,34,4.65,511.22,1.57,0.97,61.86,True,2025
FOX,Communication Services,2025-10-30,2025-11-03,57.8193,2025-12-15,62.8721,time,42,8.74,961.29,1.51,1.09,38.53,True,2025
BEN,Financials,2025-01-31,2025-02-04,19.0314,2025-03-18,18.4733,time,42,-2.93,-322.58,0.59,0.53,11.43,True,2025
FCX,Materials,2025-01-23,2025-01-27,36.6286,2025-03-10,33.9519,time,42,-7.31,-803.87,0.31,0.22,43.23,True,2025
FCX,Materials,2025-07-23,2025-07-25,44.203,2025-07-30,38.8177,hard_stop,5,-12.18,-1340.14,0.54,0.44,21.81,True,2025
FCX,Materials,2025-10-23,2025-10-27,41.5348,2025-12-08,44.7895,time,42,7.84,861.97,0.5,0.41,22.84,True,2025
GRMN,Consumer Discretionary,2025-02-19,2025-02-21,225.3675,2025-03-13,205.2423,hard_stop,20,-8.93,-982.3,2.25,2.01,11.99,True,2025
GRMN,Consumer Discretionary,2025-07-30,2025-08-01,214.8208,2025-09-12,236.1584,time,42,9.93,1092.6,2.17,1.9,14.38,True,2025
IT,Information Technology,2025-02-04,2025-02-06,542.9,2025-02-21,487.9,hard_stop,15,-10.13,-1114.39,5.11,2.93,74.26,True,2025
IT,Information Technology,2025-05-06,2025-05-08,440.16,2025-06-17,404.68,hard_stop,40,-8.06,-886.68,2.71,2.51,8.17,False,2025
IT,Information Technology,2025-08-05,2025-08-07,246.92,2025-08-11,225.98,hard_stop,4,-8.48,-932.85,3.53,3.31,6.8,True,2025
GE,Industrials,2025-01-23,2025-01-27,192.9578,2025-03-10,191.1084,time,42,-0.96,-105.42,1.32,1.04,26.9,True,2025
GE,Industrials,2025-04-22,2025-04-24,193.3068,2025-06-05,250.5936,time,42,29.64,3259.87,1.49,1.27,17.51,False,2025
GE,Industrials,2025-07-17,2025-07-21,262.6847,2025-09-02,274.3401,time,43,4.44,488.08,1.66,1.43,15.97,True,2025
GE,Industrials,2025-10-21,2025-10-23,298.3736,2025-12-04,291.1025,time,42,-2.44,-268.06,2.04,1.61,26.33,True,2025
GEHC,Health Care,2025-02-13,2025-02-18,92.0367,2025-03-04,84.1151,hard_stop,14,-8.61,-946.78,1.45,1.26,14.77,True,2025
GEHC,Health Care,2025-04-30,2025-05-02,69.7748,2025-06-13,72.1206,time,42,3.36,369.81,1.01,0.91,10.61,False,2025
GEHC,Health Care,2025-07-30,2025-08-01,70.296,2025-09-12,76.3379,time,42,8.59,945.45,1.06,0.92,15.41,True,2025
GEV,Industrials,2025-04-23,2025-04-25,359.022,2025-06-06,483.9378,time,42,34.79,3827.27,0.91,0.61,49.13,False,2025
GEV,Industrials,2025-07-23,2025-07-25,628.8939,2025-09-03,576.0268,hard_stop,40,-8.41,-924.7,1.86,1.64,13.44,True,2025
GEN,Information Technology,2025-01-30,2025-02-03,25.91,2025-03-17,27.1981,time,42,4.97,546.82,0.56,0.55,1.59,True,2025
GEN,Information Technology,2025-05-06,2025-05-08,27.1395,2025-06-20,28.474,time,43,4.92,540.9,0.59,0.58,1.31,False,2025
GEN,Information Technology,2025-08-07,2025-08-11,29.9649,2025-09-22,28.4004,time,42,-5.22,-574.3,0.64,0.6,6.72,True,2025
GEN,Information Technology,2025-11-06,2025-11-10,25.4461,2025-12-22,27.4259,time,42,7.78,855.81,0.62,0.61,1.59,True,2025
GNRC,Industrials,2025-04-30,2025-05-02,115.0,2025-06-13,124.72,time,42,8.45,929.74,1.26,0.97,30.39,False,2025
GNRC,Industrials,2025-07-30,2025-08-01,189.35,2025-09-12,184.39,time,42,-2.62,-288.14,1.65,1.32,24.58,True,2025
GD,Industrials,2025-01-29,2025-01-31,250.9592,2025-03-14,255.881,time,42,1.96,215.73,4.15,4.04,2.71,True,2025
GD,Industrials,2025-04-23,2025-04-25,268.3968,2025-06-06,271.4901,time,42,1.15,126.77,3.66,3.46,5.72,False,2025
GD,Industrials,2025-07-23,2025-07-25,309.954,2025-09-05,318.6592,time,42,2.81,308.94,3.74,3.55,5.29,True,2025
GD,Industrials,2025-10-24,2025-10-28,348.9768,2025-12-09,331.3708,time,42,-5.05,-554.95,3.88,3.72,4.34,True,2025
GIS,Consumer Staples,2025-03-19,2025-03-21,54.6935,2025-05-02,52.4541,time,42,-4.09,-450.4,1.0,0.96,4.02,False,2025
GIS,Consumer Staples,2025-06-25,2025-06-27,47.7698,2025-08-08,47.7233,time,42,-0.1,-10.71,0.74,0.71,4.14,True,2025
GIS,Consumer Staples,2025-09-17,2025-09-19,48.1638,2025-10-31,45.1997,time,42,-6.15,-676.97,2.22,0.85,162.2,True,2025
GM,Consumer Discretionary,2025-01-28,2025-01-30,49.815,2025-02-21,45.7073,hard_stop,22,-8.25,-907.04,1.92,1.84,4.3,True,2025
GM,Consumer Discretionary,2025-04-29,2025-05-01,46.0317,2025-06-12,48.9192,time,42,6.27,690.01,3.35,2.54,31.94,False,2025
GM,Consumer Discretionary,2025-07-22,2025-07-24,52.6036,2025-09-04,57.7477,time,42,9.78,1075.7,2.53,2.48,2.15,True,2025
GPC,Consumer Discretionary,2025-02-18,2025-02-20,117.8063,2025-04-03,114.8769,time,42,-2.49,-273.52,1.61,1.55,3.6,True,2025
GPC,Consumer Discretionary,2025-04-22,2025-04-24,111.9537,2025-06-05,122.1172,time,42,9.08,998.62,1.75,1.68,4.17,False,2025
GPC,Consumer Discretionary,2025-07-22,2025-07-24,131.2812,2025-09-04,137.8491,time,42,5.0,550.33,2.1,2.07,1.61,True,2025
GILD,Health Care,2025-02-11,2025-02-13,101.4128,2025-03-19,104.7254,trail_stop,34,3.27,359.31,1.9,1.7,11.73,True,2025
GILD,Health Care,2025-04-24,2025-04-28,101.17,2025-06-09,110.0732,time,42,8.8,968.03,1.81,1.78,1.94,False,2025
GILD,Health Care,2025-08-07,2025-08-11,116.9665,2025-09-22,111.1208,time,42,-5.0,-549.75,1.56,1.48,5.12,True,2025
GILD,Health Care,2025-10-30,2025-11-03,118.3616,2025-12-15,119.1036,time,42,0.63,68.96,2.47,2.14,15.68,True,2025
GPN,Financials,2025-08-06,2025-08-08,81.3959,2025-09-19,86.0035,time,42,5.66,622.69,3.1,3.06,1.47,True,2025
GPN,Financials,2025-11-04,2025-11-06,78.69,2025-11-17,72.1217,hard_stop,11,-8.35,-918.17,2.64,1.67,58.18,True,2025
GL,Financials,2025-02-05,2025-02-07,119.1993,2025-03-21,125.5026,time,42,5.29,581.69,3.14,3.12,0.66,True,2025
GL,Financials,2025-07-23,2025-07-25,133.0766,2025-09-05,138.9398,time,42,4.41,484.65,3.27,3.25,0.76,True,2025
GL,Financials,2025-10-22,2025-10-24,134.7287,2025-12-05,130.8056,time,42,-2.91,-320.3,4.73,4.55,3.94,True,2025
GDDY,Information Technology,2025-02-13,2025-02-18,182.01,2025-04-01,180.72,time,42,-0.71,-77.96,1.97,1.73,13.77,True,2025
GDDY,Information Technology,2025-05-01,2025-05-05,176.4,2025-06-16,178.09,time,42,0.96,105.39,1.51,1.37,9.94,False,2025
GDDY,Information Technology,2025-08-07,2025-08-11,132.79,2025-09-22,147.83,time,42,11.33,1245.88,1.41,1.34,5.41,True,2025
GS,Financials,2025-01-15,2025-01-17,602.2743,2025-02-28,609.6597,time,42,1.23,134.89,10.97,8.29,32.26,True,2025
GS,Financials,2025-04-14,2025-04-16,491.5368,2025-05-28,596.0908,time,42,21.27,2339.79,14.12,12.29,14.88,False,2025
GS,Financials,2025-07-16,2025-07-18,696.1621,2025-08-29,737.6913,time,42,5.97,656.2,10.91,9.62,13.39,True,2025
GS,Financials,2025-10-14,2025-10-16,762.8436,2025-11-28,817.6619,time,43,7.19,790.46,12.25,11.09,10.49,True,2025
HAL,Energy,2025-10-21,2025-10-23,26.5023,2025-12-04,27.6958,time,42,4.5,495.38,0.58,0.5,16.93,True,2025
HIG,Financials,2025-01-30,2025-02-03,108.1531,2025-03-17,118.4758,time,42,9.54,1049.9,2.94,2.64,11.23,True,2025
HIG,Financials,2025-04-24,2025-04-28,116.8629,2025-06-09,125.282,time,42,7.2,792.47,2.2,2.15,2.45,False,2025
HIG,Financials,2025-07-28,2025-07-30,123.5835,2025-09-10,130.1087,time,42,5.28,580.79,3.41,2.83,20.36,True,2025
HIG,Financials,2025-10-27,2025-10-29,120.3535,2025-12-10,129.6851,time,42,7.75,852.89,3.77,3.31,13.8,True,2025
HAS,Consumer Discretionary,2025-02-20,2025-02-24,64.5224,2025-03-13,57.2492,hard_stop,17,-11.27,-1239.95,0.46,0.35,33.13,True,2025
HAS,Consumer Discretionary,2025-04-24,2025-04-28,58.9677,2025-06-09,65.9081,time,42,11.77,1294.69,1.04,0.67,54.3,False,2025
HAS,Consumer Discretionary,2025-07-23,2025-07-25,73.9747,2025-09-05,78.4551,time,42,6.06,666.23,1.3,0.77,68.56,True,2025
HAS,Consumer Discretionary,2025-10-23,2025-10-27,76.2903,2025-12-08,80.5745,time,42,5.62,617.72,1.68,1.63,2.87,True,2025
HCA,Health Care,2025-01-24,2025-01-28,330.0896,2025-02-28,303.5682,hard_stop,31,-8.03,-883.81,6.22,6.14,1.22,True,2025
HCA,Health Care,2025-04-25,2025-04-29,329.1169,2025-06-10,362.4826,time,42,10.14,1115.17,6.45,5.75,12.09,False,2025
HCA,Health Care,2025-07-25,2025-07-29,339.5001,2025-09-09,411.4369,time,42,21.19,2330.79,6.84,6.32,8.21,True,2025
HCA,Health Care,2025-10-24,2025-10-28,464.9458,2025-12-09,487.05,time,42,4.75,522.96,6.96,5.73,21.55,True,2025
DOC,Real Estate,2025-04-24,2025-04-28,16.4961,2025-06-09,16.1066,time,42,-2.36,-259.74,0.06,0.05,40.67,False,2025
HSY,Consumer Staples,2025-02-06,2025-02-10,148.4014,2025-03-12,164.5807,trail_stop,30,10.9,1199.26,2.69,2.38,13.26,True,2025
HSY,Consumer Staples,2025-07-30,2025-08-01,182.4269,2025-09-12,181.0063,time,42,-0.78,-85.66,1.21,1.0,20.42,True,2025
HSY,Consumer Staples,2025-10-30,2025-11-03,164.5797,2025-12-15,185.4571,time,42,12.69,1395.38,1.3,1.06,22.22,True,2025
HPE,Information Technology,2025-03-06,2025-03-10,15.0061,2025-04-03,13.3425,hard_stop,24,-11.09,-1219.53,0.44,0.42,4.35,False,2025
HPE,Information Technology,2025-06-03,2025-06-05,17.3413,2025-07-17,20.4647,time,42,18.01,1981.23,0.38,0.33,16.33,True,2025
HLT,Consumer Discretionary,2025-02-06,2025-02-10,270.2395,2025-03-07,246.4845,hard_stop,25,-8.79,-966.94,1.76,1.68,4.48,True,2025
HLT,Consumer Discretionary,2025-07-23,2025-07-25,268.6394,2025-09-05,271.8906,time,42,1.21,133.13,2.2,2.04,7.62,True,2025
HD,Consumer Discretionary,2025-02-25,2025-02-27,377.8991,2025-03-13,338.689,hard_stop,14,-10.38,-1141.34,3.02,2.99,1.07,True,2025
HON,Industrials,2025-02-06,2025-02-10,188.538,2025-03-24,194.4108,time,42,3.11,342.64,2.47,2.35,5.28,True,2025
HON,Industrials,2025-04-29,2025-05-01,193.0801,2025-06-12,208.5017,time,42,7.99,878.59,2.51,2.21,13.64,False,2025
HON,Industrials,2025-07-24,2025-07-28,207.6531,2025-09-08,199.1101,time,42,-4.11,-452.55,2.75,2.66,3.43,True,2025
HON,Industrials,2025-10-23,2025-10-27,203.0135,2025-11-20,186.1873,hard_stop,24,-8.29,-911.7,2.82,2.57,9.87,True,2025
HRL,Consumer Staples,2025-05-29,2025-06-02,28.991,2025-07-14,28.6249,time,42,-1.26,-138.88,0.35,0.34,3.28,True,2025
HRL,Consumer Staples,2025-12-04,2025-12-08,23.6274,2026-01-20,24.2152,time,43,2.49,273.63,0.32,0.3,5.99,True,2025
HST,Real Estate,2025-02-19,2025-02-21,15.69,2025-03-11,14.3265,hard_stop,18,-8.69,-955.95,0.15,0.13,19.05,True,2025
HST,Real Estate,2025-04-30,2025-05-02,14.066,2025-06-13,14.4165,time,42,2.49,274.07,0.35,0.28,25.0,False,2025
HST,Real Estate,2025-07-30,2025-08-01,15.0527,2025-09-12,16.8851,time,42,12.17,1339.07,0.32,0.23,40.66,True,2025
HST,Real Estate,2025-11-05,2025-11-07,16.9549,2025-12-19,17.9643,time,42,5.95,654.84,0.23,0.04,428.25,True,2025
HWM,Industrials,2025-02-13,2025-02-18,135.8565,2025-03-06,124.1304,hard_stop,16,-8.63,-949.43,0.74,0.72,2.81,True,2025
HWM,Industrials,2025-05-01,2025-05-05,152.6279,2025-06-16,171.2131,time,42,12.18,1339.45,0.86,0.78,10.7,False,2025
HWM,Industrials,2025-07-31,2025-08-04,185.0817,2025-09-15,188.9481,time,42,2.09,229.79,0.91,0.87,4.22,True,2025
HWM,Industrials,2025-10-30,2025-11-03,207.768,2025-12-05,190.7866,hard_stop,32,-8.17,-899.06,0.95,0.91,4.65,True,2025
HPQ,Information Technology,2025-11-25,2025-11-28,23.4847,2026-01-05,21.3142,hard_stop,38,-9.24,-1016.66,0.93,0.92,0.76,True,2025
HUBB,Industrials,2025-02-04,2025-02-06,396.0978,2025-02-24,363.4218,hard_stop,18,-8.25,-907.44,4.1,4.02,2.07,True,2025
HUBB,Industrials,2025-07-29,2025-07-31,433.2046,2025-09-11,448.2181,time,42,3.47,381.22,4.93,4.4,12.13,True,2025
HUBB,Industrials,2025-10-28,2025-10-30,465.1854,2025-11-17,418.0407,hard_stop,18,-10.13,-1114.81,5.17,4.98,3.91,True,2025
HUM,Health Care,2025-04-30,2025-05-02,254.8462,2025-05-13,225.3322,hard_stop,11,-11.58,-1273.92,11.58,10.07,14.97,False,2025
HUM,Health Care,2025-07-29,2025-07-31,257.0349,2025-09-09,269.7715,trail_stop,40,4.96,545.07,6.27,5.87,6.86,True,2025
HUM,Health Care,2025-11-05,2025-11-07,248.8891,2025-11-19,226.9659,hard_stop,12,-8.81,-968.93,3.24,2.83,14.64,True,2025
HBAN,Financials,2025-01-17,2025-01-22,16.2,2025-03-04,14.7801,hard_stop,41,-8.76,-964.12,0.33,0.32,5.99,True,2025
HBAN,Financials,2025-04-17,2025-04-22,13.1636,2025-06-03,15.3206,time,42,16.39,1802.49,0.34,0.31,8.48,False,2025
HBAN,Financials,2025-10-17,2025-10-21,15.6024,2025-12-02,16.2501,time,42,4.15,456.6,0.4,0.37,7.07,True,2025
HII,Industrials,2025-05-01,2025-05-05,227.3668,2025-06-16,226.4264,time,42,-0.41,-45.5,3.79,2.81,34.99,False,2025
HII,Industrials,2025-07-31,2025-08-04,267.0283,2025-09-15,270.9745,time,42,1.48,162.56,3.86,3.43,12.53,True,2025
HII,Industrials,2025-10-30,2025-11-03,319.9945,2025-12-15,328.1346,time,42,2.54,279.82,3.68,3.36,9.4,True,2025
IBM,Information Technology,2025-04-23,2025-04-25,221.7645,2025-06-06,262.1647,time,42,18.22,2003.94,1.12,1.08,3.99,False,2025
IBM,Information Technology,2025-07-23,2025-07-25,253.5354,2025-08-11,231.9647,hard_stop,17,-8.51,-935.87,2.8,2.65,5.47,True,2025
IEX,Industrials,2025-02-04,2025-02-06,194.3025,2025-03-12,178.4671,hard_stop,34,-8.15,-896.49,2.04,2.03,0.53,True,2025
IEX,Industrials,2025-05-01,2025-05-05,176.603,2025-06-16,177.1837,time,42,0.33,36.17,1.75,1.64,6.65,False,2025
IEX,Industrials,2025-07-30,2025-08-01,160.3274,2025-09-12,158.716,time,42,-1.01,-110.56,1.74,1.65,5.78,True,2025
IEX,Industrials,2025-10-29,2025-10-31,168.7806,2025-12-12,177.6465,time,42,5.25,577.82,1.7,1.56,8.8,True,2025
IDXX,Health Care,2025-02-03,2025-02-05,469.24,2025-03-06,429.03,hard_stop,29,-8.57,-942.61,2.62,2.4,9.21,True,2025
IDXX,Health Care,2025-05-01,2025-05-05,471.9,2025-06-16,528.77,time,42,12.05,1325.64,2.96,2.85,3.92,False,2025
IDXX,Health Care,2025-08-04,2025-08-06,647.01,2025-09-17,640.86,time,42,-0.95,-104.56,3.63,3.3,9.97,True,2025
IDXX,Health Care,2025-11-03,2025-11-05,724.36,2025-12-17,695.6,time,42,-3.97,-436.74,3.4,3.14,8.29,True,2025
ITW,Industrials,2025-02-05,2025-02-07,248.0659,2025-03-21,243.6455,time,42,-1.78,-196.01,2.54,2.5,1.53,True,2025
ITW,Industrials,2025-04-30,2025-05-02,236.9447,2025-06-13,235.5208,time,42,-0.6,-66.11,2.38,2.35,1.09,False,2025
ITW,Industrials,2025-07-30,2025-08-01,248.7287,2025-09-12,258.4235,time,42,3.9,428.75,2.58,2.56,0.62,True,2025
ITW,Industrials,2025-10-24,2025-10-28,244.5437,2025-12-09,243.507,time,42,-0.42,-46.63,2.81,2.72,3.48,True,2025
INCY,Health Care,2025-04-29,2025-05-01,62.02,2025-06-12,69.22,time,42,11.61,1277.01,1.16,1.03,12.32,False,2025
INCY,Health Care,2025-07-29,2025-07-31,77.18,2025-09-11,86.17,time,42,11.65,1281.29,1.57,1.47,6.59,True,2025
INCY,Health Care,2025-10-28,2025-10-30,91.34,2025-12-04,100.46,trail_stop,35,9.98,1098.31,2.11,1.34,57.83,True,2025
PODD,Health Care,2025-02-20,2025-02-24,283.69,2025-03-06,259.67,hard_stop,10,-8.47,-931.37,1.15,1.02,12.63,True,2025
PODD,Health Care,2025-05-08,2025-05-12,313.46,2025-06-23,307.67,time,42,-1.85,-203.18,1.02,0.79,29.7,True,2025
PODD,Health Care,2025-08-07,2025-08-11,307.12,2025-09-17,322.22,trail_stop,37,4.92,540.83,1.17,0.92,26.81,True,2025
PODD,Health Care,2025-11-06,2025-11-10,320.63,2025-12-09,294.2,hard_stop,29,-8.24,-906.75,1.24,1.15,8.07,True,2025
INTC,Information Technology,2025-01-30,2025-02-03,18.97,2025-02-21,24.87,trail_stop,18,31.1,3421.19,0.13,0.12,8.71,True,2025
INTC,Information Technology,2025-10-23,2025-10-27,38.39,2025-11-17,34.71,hard_stop,21,-9.59,-1054.44,0.23,0.01,3121.29,True,2025
IBKR,Financials,2025-01-21,2025-01-23,52.1682,2025-02-21,54.337,trail_stop,29,4.16,457.29,0.51,0.46,9.37,True,2025
IBKR,Financials,2025-07-17,2025-07-21,62.5756,2025-09-02,63.7529,time,43,1.88,206.96,0.51,0.47,8.82,True,2025
IBKR,Financials,2025-10-16,2025-10-20,67.2249,2025-11-20,61.4183,hard_stop,31,-8.64,-950.13,0.57,0.54,6.05,True,2025
ICE,Financials,2025-02-06,2025-02-10,164.9034,2025-03-24,173.2153,time,42,5.04,554.45,1.52,1.49,1.98,True,2025
ICE,Financials,2025-05-01,2025-05-05,171.703,2025-06-16,178.19,time,42,3.78,415.59,1.72,1.7,0.99,False,2025
ICE,Financials,2025-07-31,2025-08-04,183.7003,2025-09-15,170.6878,time,42,-7.08,-779.19,1.81,1.77,2.26,True,2025
ICE,Financials,2025-10-30,2025-11-03,144.5902,2025-12-15,160.4018,time,42,10.94,1202.9,1.71,1.61,6.44,True,2025
IFF,Materials,2025-02-18,2025-02-20,79.2274,2025-04-03,74.638,time,42,-5.79,-637.2,0.97,0.82,17.6,True,2025
IFF,Materials,2025-08-05,2025-08-07,64.5756,2025-09-18,62.5732,time,42,-3.1,-341.09,1.15,1.12,2.53,True,2025
IFF,Materials,2025-11-04,2025-11-06,63.5513,2025-12-18,64.6283,time,42,1.69,186.41,1.05,1.02,3.32,True,2025
ISRG,Health Care,2025-01-23,2025-01-27,574.68,2025-03-07,518.26,hard_stop,39,-9.82,-1079.94,2.21,1.79,23.73,True,2025
ISRG,Health Care,2025-04-22,2025-04-24,490.82,2025-06-05,558.06,time,42,13.7,1506.95,1.81,1.73,4.41,False,2025
ISRG,Health Care,2025-07-22,2025-07-24,503.52,2025-09-03,441.18,hard_stop,41,-12.38,-1361.89,2.19,1.92,14.08,True,2025
ISRG,Health Care,2025-10-21,2025-10-23,525.37,2025-12-04,568.63,time,42,8.23,905.76,2.4,1.99,20.7,True,2025
IVZ,Financials,2025-01-28,2025-01-30,18.1543,2025-02-21,16.6619,hard_stop,22,-8.22,-904.26,0.52,0.47,9.63,True,2025
IVZ,Financials,2025-10-28,2025-10-30,23.4457,2025-12-11,26.5762,time,42,13.35,1468.74,0.66,0.45,46.97,True,2025
INVH,Real Estate,2025-04-30,2025-05-02,34.1558,2025-06-13,32.1613,time,42,-5.84,-642.34,0.27,0.18,52.9,False,2025
INVH,Real Estate,2025-07-30,2025-08-01,30.067,2025-09-12,29.2253,time,42,-2.8,-307.92,0.23,0.19,22.69,True,2025
INVH,Real Estate,2025-10-29,2025-10-31,27.6326,2025-12-12,25.7468,time,42,-6.82,-750.71,0.22,0.18,21.78,True,2025
IQV,Health Care,2025-02-06,2025-02-10,209.63,2025-02-21,191.04,hard_stop,11,-8.87,-975.48,2.42,2.09,16.06,True,2025
IQV,Health Care,2025-05-06,2025-05-08,155.2,2025-05-14,141.82,hard_stop,6,-8.62,-948.32,2.7,2.63,2.57,False,2025
IQV,Health Care,2025-10-28,2025-10-30,215.99,2025-12-11,225.98,time,42,4.63,508.77,3.0,2.98,0.81,True,2025
IRM,Real Estate,2025-05-01,2025-05-05,92.0923,2025-06-16,99.3816,time,42,7.92,870.68,0.43,0.4,6.99,False,2025
IRM,Real Estate,2025-11-05,2025-11-07,99.076,2025-11-13,89.6916,hard_stop,6,-9.47,-1041.91,0.54,0.53,2.44,True,2025
JBHT,Industrials,2025-04-15,2025-04-17,124.4651,2025-05-23,136.1062,trail_stop,36,9.35,1028.82,1.17,1.14,2.19,False,2025
JBHT,Industrials,2025-07-15,2025-07-17,150.1803,2025-08-11,136.892,hard_stop,25,-8.85,-973.31,1.31,1.3,0.9,True,2025
JBHT,Industrials,2025-10-15,2025-10-17,168.8348,2025-11-28,173.2899,time,42,2.64,290.26,1.76,1.46,20.66,True,2025
JBL,Information Technology,2025-03-20,2025-03-24,147.7362,2025-03-28,135.7476,hard_stop,4,-8.11,-892.63,1.06,1.04,1.82,True,2025
JBL,Information Technology,2025-06-17,2025-06-20,204.8326,2025-08-01,218.2751,time,42,6.56,721.89,2.55,2.32,9.78,True,2025
JBL,Information Technology,2025-09-25,2025-09-29,218.2955,2025-10-10,193.8084,hard_stop,11,-11.22,-1233.91,3.29,2.95,11.69,True,2025
JBL,Information Technology,2025-12-17,2025-12-19,217.4325,2026-01-05,223.3194,trail_stop,17,2.71,297.82,2.85,2.73,4.36,True,2025
JKHY,Financials,2025-02-04,2025-02-06,170.6419,2025-03-11,174.2784,trail_stop,33,2.13,234.41,1.34,1.32,1.5,True,2025
JKHY,Financials,2025-05-06,2025-05-08,169.9384,2025-06-20,176.4085,time,43,3.81,418.81,1.45,1.33,8.66,False,2025
JKHY,Financials,2025-08-19,2025-08-21,161.6254,2025-09-25,147.4199,hard_stop,35,-8.79,-966.81,1.56,1.5,4.08,True,2025
JKHY,Financials,2025-11-04,2025-11-06,161.2433,2025-12-18,183.7122,time,42,13.93,1532.83,1.86,1.65,12.81,True,2025
J,Industrials,2025-02-04,2025-02-06,129.2516,2025-03-13,116.5702,hard_stop,35,-9.81,-1079.25,1.33,1.26,5.74,True,2025
J,Industrials,2025-05-06,2025-05-08,117.8604,2025-06-20,126.0208,time,43,6.92,761.61,1.43,1.38,3.54,False,2025
J,Industrials,2025-08-05,2025-08-07,147.3789,2025-09-18,148.4138,time,42,0.7,77.25,1.62,1.54,5.44,True,2025
J,Industrials,2025-11-20,2025-11-24,129.5088,2026-01-05,138.0639,time,42,6.61,726.65,1.75,1.68,4.18,True,2025
JNJ,Health Care,2025-01-22,2025-01-24,140.886,2025-03-07,161.2443,time,42,14.45,1589.52,2.04,2.01,1.38,True,2025
JNJ,Health Care,2025-04-15,2025-04-17,149.1236,2025-05-29,149.8362,time,42,0.48,52.56,4.54,2.26,100.92,False,2025
JNJ,Health Care,2025-07-16,2025-07-18,159.9339,2025-08-29,174.1199,time,42,8.87,975.69,2.77,2.68,3.21,True,2025
JNJ,Health Care,2025-10-14,2025-10-16,188.0459,2025-11-28,204.6489,time,43,8.83,971.21,2.8,2.76,1.49,True,2025
JCI,Industrials,2025-02-05,2025-02-07,87.4266,2025-03-04,80.0001,hard_stop,25,-8.49,-934.4,0.64,0.59,8.46,True,2025
JCI,Industrials,2025-05-07,2025-05-09,91.2165,2025-06-20,101.5669,time,42,11.35,1248.18,0.82,0.8,2.62,False,2025
JCI,Industrials,2025-07-29,2025-07-31,104.0393,2025-09-11,107.4887,time,42,3.32,364.7,1.05,1.01,3.63,True,2025
JCI,Industrials,2025-11-05,2025-11-07,120.4288,2025-12-19,119.1627,time,42,-1.05,-115.65,1.26,1.2,4.66,True,2025
JPM,Financials,2025-01-15,2025-01-17,247.7656,2025-02-25,250.9439,trail_stop,39,1.28,141.1,4.81,4.04,19.18,True,2025
