ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,year
REGN,Health Care,2024-02-02,2024-02-06,932.2997,2024-03-19,955.766,time,42,2.52,276.87,11.86,10.75,10.37,2024
REGN,Health Care,2024-08-01,2024-08-05,1073.1366,2024-09-16,1143.6342,time,42,6.57,722.62,11.56,10.62,8.83,2024
REGN,Health Care,2024-10-31,2024-11-04,838.6631,2024-11-15,750.6104,hard_stop,11,-10.5,-1154.91,12.46,11.7,6.54,2024
RF,Financials,2022-04-22,2022-04-26,17.9845,2022-06-07,18.6702,time,42,3.81,419.42,0.55,0.47,16.26,2022
RF,Financials,2022-07-22,2022-07-26,17.9234,2022-09-06,17.9962,time,42,0.41,44.64,0.59,0.53,10.25,2022
RF,Financials,2023-01-20,2023-01-24,19.8762,2023-03-07,19.3661,time,42,-2.57,-282.3,0.67,0.65,3.08,2023
RF,Financials,2024-01-19,2024-01-23,17.3797,2024-03-05,17.9105,time,42,3.05,335.96,0.52,0.48,7.87,2024
RF,Financials,2024-07-19,2024-07-23,20.7967,2024-08-05,18.9915,hard_stop,13,-8.68,-954.81,0.54,0.49,10.59,2024
RF,Financials,2024-10-18,2024-10-22,22.225,2024-12-03,25.0032,time,42,12.5,1375.02,0.57,0.53,6.75,2024
RSG,Industrials,2022-02-10,2022-02-14,113.9855,2022-03-28,126.2016,time,42,10.72,1178.9,1.02,1.01,0.9,2022
RSG,Industrials,2022-05-05,2022-05-09,127.5477,2022-06-14,117.117,hard_stop,36,-8.18,-899.57,1.14,1.05,9.01,2022
RSG,Industrials,2022-08-04,2022-08-08,136.4142,2022-09-19,139.4227,time,42,2.21,242.6,1.32,1.19,11.38,2022
RSG,Industrials,2022-10-27,2022-10-31,127.0056,2022-12-12,131.1465,time,42,3.26,358.64,1.34,1.22,10.04,2022
RSG,Industrials,2023-02-15,2023-02-17,125.3522,2023-03-31,130.5847,time,42,4.17,459.17,1.13,1.02,10.69,2023
RSG,Industrials,2023-04-27,2023-05-01,139.759,2023-06-12,138.8416,time,42,-0.66,-72.21,1.24,1.13,10.08,2023
RSG,Industrials,2023-07-31,2023-08-02,147.5616,2023-09-13,146.3214,time,42,-0.84,-92.45,1.41,1.32,6.93,2023
RSG,Industrials,2023-10-26,2023-10-30,142.3899,2023-12-11,157.969,time,42,10.94,1203.53,1.54,1.43,7.63,2023
RSG,Industrials,2024-02-27,2024-02-29,180.4958,2024-04-11,185.0912,time,42,2.55,280.06,1.41,1.29,9.13,2024
RSG,Industrials,2024-04-30,2024-05-02,183.2029,2024-06-13,183.379,time,42,0.1,10.57,1.45,1.35,7.55,2024
RSG,Industrials,2024-07-24,2024-07-26,185.8808,2024-09-06,198.9884,time,42,7.05,775.68,1.61,1.53,5.52,2024
RSG,Industrials,2024-10-29,2024-10-31,194.8307,2024-12-12,206.7561,time,42,6.12,673.3,1.81,1.61,12.27,2024
RMD,Health Care,2022-08-11,2022-08-15,230.3045,2022-08-30,211.851,hard_stop,15,-8.01,-881.39,1.49,1.46,2.41,2022
RMD,Health Care,2023-01-26,2023-01-30,214.6393,2023-03-13,199.9881,time,42,-6.83,-750.86,1.66,1.62,2.62,2023
RMD,Health Care,2023-04-27,2023-05-01,231.956,2023-05-25,210.7124,hard_stop,24,-9.16,-1007.43,1.68,1.59,5.48,2023
RMD,Health Care,2023-10-26,2023-10-30,134.0991,2023-12-11,159.7505,time,42,19.13,2104.16,1.64,1.61,1.68,2023
RMD,Health Care,2024-01-24,2024-01-26,183.6242,2024-03-08,184.538,time,42,0.5,54.74,1.88,1.78,5.45,2024
RMD,Health Care,2024-04-25,2024-04-29,209.6765,2024-06-10,207.7385,time,42,-0.92,-101.67,2.13,1.91,11.68,2024
RMD,Health Care,2024-10-24,2024-10-28,253.8254,2024-11-13,232.1313,hard_stop,16,-8.55,-940.15,2.2,2.04,7.69,2024
RVTY,Health Care,2022-02-01,2022-02-03,182.7921,2022-03-08,163.5757,hard_stop,33,-10.51,-1156.39,2.56,2.35,9.17,2022
RVTY,Health Care,2022-05-03,2022-05-05,154.6174,2022-05-09,141.0157,hard_stop,4,-8.8,-967.67,2.41,2.12,13.77,2022
RVTY,Health Care,2022-08-01,2022-08-03,153.0605,2022-08-22,140.4227,hard_stop,19,-8.26,-908.24,2.32,2.01,15.49,2022
RVTY,Health Care,2022-11-08,2022-11-10,128.8261,2022-12-22,140.1033,time,42,8.75,962.92,1.51,1.48,2.37,2022
RVTY,Health Care,2023-02-14,2023-02-16,131.7397,2023-03-10,119.2073,hard_stop,22,-9.51,-1046.43,1.7,1.66,2.34,2023
RVTY,Health Care,2023-08-01,2023-08-03,122.9378,2023-08-18,112.3771,hard_stop,15,-8.59,-944.94,1.21,1.19,2.0,2023
RVTY,Health Care,2024-02-01,2024-02-05,104.4387,2024-03-18,103.5243,time,42,-0.88,-96.31,1.25,1.16,7.47,2024
RVTY,Health Care,2024-04-29,2024-05-01,102.2538,2024-06-12,111.9411,time,42,9.47,1042.12,0.98,0.94,4.72,2024
RVTY,Health Care,2024-07-29,2024-07-31,126.5924,2024-08-07,115.0877,hard_stop,7,-9.09,-999.68,1.22,1.12,9.15,2024
RVTY,Health Care,2024-11-04,2024-11-06,128.4992,2024-11-14,115.5637,hard_stop,8,-10.07,-1107.33,1.28,1.13,13.6,2024
HOOD,Financials,2022-08-02,2022-08-04,10.97,2022-08-19,9.26,hard_stop,15,-15.59,-1714.68,-0.31,-0.33,6.24,2022
HOOD,Financials,2022-11-02,2022-11-04,12.47,2022-11-08,9.74,hard_stop,4,-21.89,-2408.18,-0.1,-0.25,61.03,2022
HOOD,Financials,2023-08-02,2023-08-04,11.68,2023-08-10,10.73,hard_stop,6,-8.13,-894.69,0.15,0.12,21.21,2023
HOOD,Financials,2024-02-13,2024-02-15,13.4,2024-03-28,20.13,time,42,50.22,5524.63,0.13,0.07,72.19,2024
HOOD,Financials,2024-05-08,2024-05-10,17.42,2024-05-23,19.24,trail_stop,13,10.45,1149.25,0.24,0.12,95.26,2024
HOOD,Financials,2024-08-07,2024-08-09,17.8,2024-09-03,19.37,trail_stop,25,8.82,970.23,0.3,0.26,15.99,2024
ROK,Industrials,2022-01-27,2022-01-31,263.1949,2022-02-23,239.0723,hard_stop,23,-9.17,-1008.19,2.14,1.91,12.17,2022
ROK,Industrials,2022-07-27,2022-07-29,230.8597,2022-09-09,239.7538,time,42,3.85,423.78,2.66,2.34,13.6,2022
ROK,Industrials,2022-11-02,2022-11-04,231.1073,2022-12-16,238.6965,time,42,3.28,361.22,3.04,2.98,1.92,2022
ROK,Industrials,2023-01-26,2023-01-30,267.1152,2023-03-13,270.8457,time,42,1.4,153.63,2.46,1.87,31.64,2023
ROK,Industrials,2023-04-27,2023-05-01,268.9612,2023-06-12,294.6407,time,42,9.55,1050.24,3.01,2.6,15.76,2023
ROK,Industrials,2023-11-02,2023-11-06,251.8056,2023-12-18,292.9535,time,42,16.34,1797.52,3.64,3.47,4.87,2023
ROK,Industrials,2024-05-07,2024-05-09,262.2998,2024-06-20,252.2656,time,42,-3.83,-420.8,2.5,2.16,15.6,2024
ROK,Industrials,2024-08-07,2024-08-09,250.0192,2024-09-20,254.544,time,42,1.81,199.08,2.71,2.08,30.23,2024
ROL,Industrials,2022-04-27,2022-04-29,32.3883,2022-06-10,32.2368,time,42,-0.47,-51.46,0.15,0.14,5.26,2022
ROL,Industrials,2022-10-26,2022-10-28,39.0935,2022-12-09,36.7884,time,42,-5.9,-648.59,0.22,0.21,6.8,2022
ROL,Industrials,2023-04-26,2023-04-28,40.2697,2023-06-09,39.2416,time,42,-2.55,-280.85,0.18,0.17,5.88,2023
ROL,Industrials,2023-10-25,2023-10-27,34.5532,2023-12-08,40.134,time,42,16.15,1776.65,0.28,0.25,12.6,2023
ROP,Information Technology,2022-02-02,2022-02-04,445.8386,2022-03-18,456.1884,time,42,2.32,255.36,3.73,3.7,0.93,2022
ROP,Information Technology,2022-04-26,2022-04-28,467.7108,2022-05-06,428.2758,hard_stop,8,-8.43,-927.46,3.77,3.68,2.45,2022
ROP,Information Technology,2022-07-22,2022-07-26,402.3846,2022-09-06,387.553,time,42,-3.69,-405.45,3.95,3.35,17.91,2022
ROP,Information Technology,2022-10-26,2022-10-28,392.0789,2022-12-09,421.8394,time,42,7.59,834.95,3.67,3.45,6.38,2022
ROP,Information Technology,2023-01-27,2023-01-31,417.0454,2023-03-14,419.3081,time,42,0.54,59.68,3.92,3.77,3.86,2023
ROP,Information Technology,2023-04-27,2023-05-01,446.8751,2023-06-12,445.4133,time,42,-0.33,-35.98,3.9,3.85,1.25,2023
ROP,Information Technology,2023-07-21,2023-07-25,483.1206,2023-09-05,484.7417,time,42,0.34,36.91,4.12,3.99,3.15,2023
ROP,Information Technology,2023-10-25,2023-10-27,470.9779,2023-12-08,527.933,time,42,12.09,1330.22,4.32,4.22,2.33,2023
ROP,Information Technology,2024-01-31,2024-02-02,536.0804,2024-03-15,539.2825,time,42,0.6,65.7,4.37,4.33,0.86,2024
ROP,Information Technology,2024-04-26,2024-04-30,506.0174,2024-06-11,548.2841,time,42,8.35,918.81,4.41,4.34,1.63,2024
ROP,Information Technology,2024-07-24,2024-07-26,544.0071,2024-09-06,541.1521,time,42,-0.52,-57.73,4.48,4.47,0.31,2024
ROP,Information Technology,2024-10-23,2024-10-25,540.7601,2024-12-06,545.311,time,42,0.84,92.57,4.62,4.53,1.94,2024
ROST,Consumer Discretionary,2022-03-01,2022-03-03,90.4645,2022-03-07,81.116,hard_stop,4,-10.33,-1136.73,1.04,0.96,7.94,2022
ROST,Consumer Discretionary,2022-08-18,2022-08-22,86.4326,2022-10-03,82.8061,time,42,-4.2,-461.53,1.11,0.99,11.83,2022
ROST,Consumer Discretionary,2022-11-17,2022-11-21,103.3053,2023-01-03,111.8716,time,43,8.29,912.14,1.0,0.81,23.49,2022
ROST,Consumer Discretionary,2023-02-28,2023-03-02,106.8783,2023-03-24,98.1829,hard_stop,22,-8.14,-894.94,1.31,1.24,5.69,2023
ROST,Consumer Discretionary,2023-05-18,2023-05-22,101.7098,2023-07-03,108.0288,time,42,6.21,683.41,1.09,1.05,3.47,2023
ROST,Consumer Discretionary,2023-08-17,2023-08-21,115.3098,2023-10-02,111.5825,time,42,-3.23,-355.57,1.32,1.16,13.46,2023
ROST,Consumer Discretionary,2023-11-16,2023-11-20,125.5705,2024-01-02,134.5481,time,43,7.15,786.44,1.33,1.22,8.87,2023
ROST,Consumer Discretionary,2024-03-05,2024-03-07,146.0992,2024-04-12,133.2299,hard_stop,36,-8.81,-968.95,1.82,1.65,10.12,2024
ROST,Consumer Discretionary,2024-05-23,2024-05-28,138.4125,2024-07-09,144.2165,time,42,4.19,461.26,1.46,1.36,7.72,2024
ROST,Consumer Discretionary,2024-08-22,2024-08-26,152.7714,2024-10-07,137.9626,time,42,-9.69,-1066.28,1.59,1.49,6.81,2024
ROST,Consumer Discretionary,2024-11-21,2024-11-25,146.5385,2025-01-06,152.9245,time,42,4.36,479.37,1.48,1.4,6.0,2024
RCL,Consumer Discretionary,2022-07-28,2022-08-01,35.9435,2022-08-19,38.7588,trail_stop,18,7.83,861.57,-2.08,-2.3,9.69,2022
RCL,Consumer Discretionary,2022-11-03,2022-11-07,54.0473,2022-12-07,55.2692,trail_stop,30,2.26,248.69,0.26,0.17,49.93,2022
RCL,Consumer Discretionary,2023-02-07,2023-02-09,73.7737,2023-03-09,66.716,hard_stop,28,-9.57,-1052.34,-1.12,-1.34,16.59,2023
RCL,Consumer Discretionary,2023-05-04,2023-05-08,74.8587,2023-06-20,94.4288,time,43,26.14,2875.69,-0.23,-0.69,66.76,2023
RCL,Consumer Discretionary,2023-07-27,2023-07-31,107.205,2023-08-17,97.2929,hard_stop,17,-9.25,-1017.05,1.82,1.58,14.85,2023
RCL,Consumer Discretionary,2023-10-26,2023-10-30,81.7796,2023-12-11,117.7036,time,42,43.93,4832.06,3.85,3.39,13.44,2023
RCL,Consumer Discretionary,2024-02-01,2024-02-05,119.1601,2024-03-18,125.3772,time,42,5.22,573.91,1.25,1.13,10.79,2024
RCL,Consumer Discretionary,2024-04-25,2024-04-29,137.8308,2024-06-10,151.9072,time,42,10.21,1123.41,1.77,1.31,35.18,2024
RCL,Consumer Discretionary,2024-07-25,2024-07-29,151.3206,2024-08-02,135.7292,hard_stop,4,-10.3,-1133.4,3.21,2.75,16.6,2024
RCL,Consumer Discretionary,2024-10-29,2024-10-31,204.7798,2024-12-12,239.2201,time,42,16.82,1850.0,5.2,5.03,3.3,2024
SPGI,Financials,2022-02-08,2022-02-10,385.9175,2022-03-24,393.9773,time,42,2.09,229.73,3.15,3.12,1.01,2022
SPGI,Financials,2022-10-27,2022-10-31,315.092,2022-12-12,337.9154,time,42,7.24,796.78,2.93,2.8,4.76,2022
SPGI,Financials,2023-02-09,2023-02-13,355.0063,2023-03-09,325.8568,hard_stop,24,-8.21,-903.21,2.54,2.48,2.61,2023
SPGI,Financials,2023-04-27,2023-05-01,352.9554,2023-06-12,376.8981,time,42,6.78,746.18,3.15,2.92,8.06,2023
SPGI,Financials,2023-11-02,2023-11-06,374.7858,2023-12-18,428.8629,time,42,14.43,1587.17,3.21,3.04,5.42,2023
SPGI,Financials,2024-04-25,2024-04-29,411.6259,2024-06-10,424.3389,time,42,3.09,339.73,4.01,3.66,9.66,2024
SPGI,Financials,2024-07-30,2024-08-01,483.4601,2024-09-12,514.0959,time,42,6.34,697.04,4.04,3.65,10.83,2024
SPGI,Financials,2024-10-24,2024-10-28,488.2333,2024-12-09,508.4003,time,42,4.13,454.37,3.89,3.64,6.76,2024
CRM,Information Technology,2022-03-01,2022-03-03,207.3458,2022-03-08,189.3008,hard_stop,5,-8.7,-957.32,0.84,0.75,11.85,2022
CRM,Information Technology,2022-05-31,2022-06-02,172.4679,2022-06-16,157.5371,hard_stop,14,-8.66,-952.28,0.98,0.94,3.73,2022
CRM,Information Technology,2022-08-24,2022-08-26,171.443,2022-08-30,157.3597,hard_stop,4,-8.21,-903.6,1.19,1.03,15.75,2022
CRM,Information Technology,2022-11-30,2022-12-02,142.2022,2022-12-07,128.5921,hard_stop,5,-9.57,-1052.81,1.4,1.22,14.55,2022
CRM,Information Technology,2023-03-01,2023-03-03,185.3488,2023-04-14,191.8336,time,42,3.5,384.86,1.68,1.36,23.43,2023
CRM,Information Technology,2023-05-31,2023-06-02,209.8195,2023-07-14,226.0118,time,42,7.72,848.9,1.69,1.61,4.84,2023
CRM,Information Technology,2023-08-30,2023-09-01,220.2661,2023-09-26,199.5601,hard_stop,25,-9.4,-1034.05,2.12,1.9,11.45,2023
CRM,Information Technology,2023-11-29,2023-12-01,246.3827,2024-01-12,267.9954,time,42,8.77,964.92,2.11,2.06,2.52,2023
CRM,Information Technology,2024-02-28,2024-03-01,302.5579,2024-04-12,290.4403,time,42,-4.01,-440.56,2.29,2.27,0.96,2024
CRM,Information Technology,2024-05-29,2024-05-31,216.2217,2024-07-12,251.0123,time,42,16.09,1769.93,2.44,2.37,2.75,2024
CRM,Information Technology,2024-08-28,2024-08-30,254.4419,2024-10-11,285.1919,time,42,12.09,1329.38,2.56,2.36,8.63,2024
SBAC,Real Estate,2022-02-28,2022-03-02,292.7592,2022-04-13,329.6141,time,42,12.59,1384.77,0.9,0.82,9.82,2022
SBAC,Real Estate,2022-04-25,2022-04-27,326.5654,2022-05-09,300.3252,hard_stop,12,-8.04,-883.87,1.06,1.02,3.95,2022
SBAC,Real Estate,2022-08-01,2022-08-03,315.4489,2022-09-14,295.2009,time,42,-6.42,-706.06,1.03,0.96,6.87,2022
SBAC,Real Estate,2022-10-31,2022-11-02,255.1618,2022-12-14,275.4847,time,42,7.96,876.12,1.15,1.03,11.81,2022
SBAC,Real Estate,2023-07-31,2023-08-02,212.5419,2023-09-13,200.9117,time,42,-5.47,-601.92,1.62,1.3,24.23,2023
SBAC,Real Estate,2024-04-29,2024-05-01,180.0048,2024-06-12,188.1747,time,42,4.54,499.26,1.42,1.2,18.22,2024
SLB,Energy,2022-01-21,2022-01-25,33.174,2022-02-24,34.927,trail_stop,30,5.28,581.28,0.41,0.39,5.07,2022
SLB,Energy,2022-04-22,2022-04-26,35.3646,2022-05-09,34.6718,trail_stop,13,-1.96,-215.47,0.34,0.33,2.0,2022
SLB,Energy,2022-07-22,2022-07-26,33.6638,2022-09-06,34.3339,time,42,1.99,218.96,0.5,0.4,25.09,2022
SLB,Energy,2022-10-21,2022-10-25,47.687,2022-12-06,46.9187,time,42,-1.61,-177.24,0.63,0.55,14.32,2022
SLB,Energy,2023-01-20,2023-01-24,49.8603,2023-03-07,50.0684,time,42,0.42,45.91,0.71,0.68,4.9,2023
SLB,Energy,2023-04-21,2023-04-25,45.7694,2023-05-03,41.9429,hard_stop,8,-8.36,-919.64,0.63,0.61,3.59,2023
SLB,Energy,2023-07-21,2023-07-25,53.1726,2023-09-05,56.3225,time,42,5.92,651.64,0.72,0.71,1.0,2023
SLB,Energy,2023-10-20,2023-10-24,55.1345,2023-11-07,49.8867,hard_stop,14,-9.52,-1047.0,0.78,0.77,1.62,2023
SLB,Energy,2024-01-19,2024-01-23,47.4299,2024-03-05,46.9439,time,42,-1.02,-112.73,0.86,0.83,3.23,2024
SLB,Energy,2024-07-19,2024-07-23,46.8912,2024-08-02,42.7434,hard_stop,10,-8.85,-973.02,0.85,0.83,2.55,2024
SLB,Energy,2024-10-18,2024-10-22,40.9165,2024-12-03,41.7975,time,42,2.15,236.84,0.89,0.88,0.63,2024
STX,Information Technology,2022-01-26,2022-01-28,89.7768,2022-03-08,79.2426,hard_stop,39,-11.73,-1290.71,2.41,2.36,2.3,2022
STX,Information Technology,2023-01-25,2023-01-27,62.3308,2023-03-07,56.7258,hard_stop,39,-8.99,-989.16,0.16,0.09,69.19,2023
STX,Information Technology,2023-07-26,2023-07-28,58.5831,2023-09-07,59.2178,trail_stop,41,1.08,119.18,-0.18,-0.25,28.52,2023
STX,Information Technology,2023-10-26,2023-10-30,65.0238,2023-12-11,77.355,time,42,18.96,2086.05,-0.22,-0.25,12.22,2023
STX,Information Technology,2024-01-24,2024-01-26,86.4733,2024-03-08,88.1858,time,42,1.98,217.84,0.12,-0.06,290.81,2024
STX,Information Technology,2024-04-23,2024-04-25,82.392,2024-06-03,87.6003,trail_stop,39,6.32,695.34,0.33,0.26,25.36,2024
STX,Information Technology,2024-07-23,2024-07-25,105.0602,2024-07-30,95.6849,hard_stop,5,-8.92,-981.62,1.05,0.75,39.35,2024
STX,Information Technology,2024-10-22,2024-10-24,101.6068,2024-12-05,95.4344,time,42,-6.07,-668.23,1.41,1.29,9.62,2024
SRE,Utilities,2022-02-25,2022-03-01,63.1729,2022-04-12,74.8252,time,42,18.45,2028.97,1.08,1.0,8.16,2022
SRE,Utilities,2022-05-05,2022-05-09,72.2315,2022-06-13,64.9135,hard_stop,35,-10.13,-1114.44,1.46,1.4,4.17,2022
SRE,Utilities,2022-08-04,2022-08-08,71.536,2022-09-19,76.8797,time,42,7.47,821.7,0.99,0.88,12.15,2022
SRE,Utilities,2022-11-03,2022-11-07,69.3416,2022-12-19,70.4071,time,42,1.54,169.01,0.99,0.89,10.23,2022
SRE,Utilities,2023-02-28,2023-03-02,66.263,2023-04-13,70.3571,time,42,6.18,679.63,1.18,1.02,15.36,2023
SRE,Utilities,2023-05-04,2023-05-08,70.3389,2023-06-20,67.0247,time,43,-4.71,-518.29,1.46,1.38,5.57,2023
SRE,Utilities,2023-08-03,2023-08-07,65.5511,2023-09-18,67.3891,time,42,2.8,308.44,0.94,0.87,7.7,2023
SRE,Utilities,2023-11-03,2023-11-07,66.6129,2023-12-19,69.9019,time,42,4.94,543.12,1.08,1.01,7.09,2023
SRE,Utilities,2024-02-27,2024-02-29,66.2484,2024-04-11,65.1106,time,42,-1.72,-188.91,1.13,1.08,4.83,2024
SRE,Utilities,2024-05-07,2024-05-09,70.7332,2024-06-20,70.9683,time,42,0.33,36.55,1.34,1.29,3.9,2024
NOW,Information Technology,2022-04-27,2022-04-29,97.836,2022-05-09,85.174,hard_stop,10,-12.94,-1423.63,0.35,0.34,2.03,2022
NOW,Information Technology,2022-07-27,2022-07-29,85.846,2022-08-19,95.252,trail_stop,21,10.96,1205.25,0.32,0.31,4.46,2022
NOW,Information Technology,2022-10-26,2022-10-28,83.246,2022-11-04,72.35,hard_stop,7,-13.09,-1439.78,0.39,0.37,6.14,2022
NOW,Information Technology,2023-01-25,2023-01-27,91.496,2023-03-10,83.016,time,42,-9.27,-1019.5,0.15,0.08,88.2,2023
NOW,Information Technology,2023-04-26,2023-04-28,90.848,2023-06-09,106.806,time,42,17.57,1932.22,0.47,0.41,16.36,2023
NOW,Information Technology,2023-07-26,2023-07-28,113.508,2023-09-08,120.014,time,42,5.73,630.49,0.47,0.41,15.81,2023
NOW,Information Technology,2023-10-25,2023-10-27,111.292,2023-12-08,139.816,time,42,25.63,2819.29,0.23,0.17,40.63,2023
NOW,Information Technology,2024-01-24,2024-01-26,153.42,2024-03-08,151.536,time,42,-1.23,-135.08,0.29,0.2,45.03,2024
NOW,Information Technology,2024-04-24,2024-04-26,144.752,2024-05-30,128.658,hard_stop,34,-11.12,-1223.02,0.68,0.63,8.87,2024
NOW,Information Technology,2024-07-24,2024-07-26,165.17,2024-09-06,165.008,time,42,-0.1,-10.79,0.25,0.2,27.27,2024
NOW,Information Technology,2024-10-23,2024-10-25,191.452,2024-12-06,224.868,time,42,17.45,1919.94,0.41,0.32,31.29,2024
SHW,Materials,2022-04-26,2022-04-28,272.1505,2022-05-18,249.7052,hard_stop,20,-8.25,-907.21,1.61,1.53,4.92,2022
SHW,Materials,2022-10-25,2022-10-27,214.6885,2022-12-08,246.4624,time,42,14.8,1628.0,2.83,2.57,10.27,2022
SHW,Materials,2023-01-26,2023-01-30,223.2351,2023-03-13,207.4574,time,42,-7.07,-777.45,1.89,1.85,1.98,2023
SHW,Materials,2023-04-25,2023-04-27,222.9196,2023-06-08,236.8844,time,42,6.26,689.09,2.04,1.79,13.97,2023
SHW,Materials,2023-07-25,2023-07-27,274.3087,2023-09-07,264.6504,time,42,-3.52,-387.3,3.29,2.69,22.31,2023
SHW,Materials,2023-10-24,2023-10-26,234.1994,2023-12-07,285.2318,time,42,21.79,2396.92,3.2,2.78,15.05,2023
SHW,Materials,2024-01-25,2024-01-29,295.2782,2024-03-11,333.7234,time,42,13.02,1432.2,1.81,1.8,0.59,2024
SHW,Materials,2024-07-23,2024-07-25,329.5759,2024-09-05,354.5385,time,42,7.57,833.16,3.7,3.49,6.11,2024
SPG,Real Estate,2022-02-07,2022-02-09,113.4076,2022-03-07,101.5483,hard_stop,26,-10.46,-1150.29,1.52,1.45,4.75,2022
SPG,Real Estate,2022-08-01,2022-08-03,86.845,2022-09-14,82.8325,time,42,-4.62,-508.23,1.62,1.56,3.53,2022
SPG,Real Estate,2023-05-02,2023-05-04,91.651,2023-06-15,96.2345,time,42,5.0,550.12,1.38,1.35,1.95,2023
SPG,Real Estate,2023-08-02,2023-08-04,103.0626,2023-09-15,102.6832,time,42,-0.37,-40.49,1.49,1.46,2.0,2023
SPG,Real Estate,2024-08-05,2024-08-07,144.1103,2024-09-18,152.8677,time,42,6.08,668.46,1.51,1.44,4.61,2024
SWKS,Information Technology,2022-02-03,2022-02-07,118.5261,2022-03-14,105.4953,hard_stop,35,-10.99,-1209.35,3.14,3.11,1.09,2022
SWKS,Information Technology,2022-08-04,2022-08-08,98.699,2022-08-26,90.6321,hard_stop,18,-8.17,-899.05,2.44,2.35,3.71,2022
SWKS,Information Technology,2022-11-03,2022-11-07,77.887,2022-12-19,81.6809,time,42,4.87,535.82,3.02,2.9,4.14,2022
SWKS,Information Technology,2023-08-07,2023-08-09,97.8105,2023-09-07,89.2635,hard_stop,29,-8.74,-961.22,1.73,1.67,3.48,2023
SWKS,Information Technology,2023-11-02,2023-11-06,82.767,2023-12-18,101.6931,time,42,22.87,2515.34,2.2,2.1,4.71,2023
SWKS,Information Technology,2024-01-30,2024-02-01,95.5241,2024-03-14,96.7045,time,42,1.24,135.93,1.97,1.95,0.86,2024
SWKS,Information Technology,2024-04-30,2024-05-02,83.7161,2024-06-13,98.524,time,42,17.69,1945.7,1.55,1.52,1.65,2024
SWKS,Information Technology,2024-11-12,2024-11-14,77.3895,2024-12-26,85.0007,time,42,9.83,1081.84,1.55,1.52,1.9,2024
SJM,Consumer Staples,2022-03-01,2022-03-03,111.9042,2022-04-14,120.3287,time,42,7.53,828.11,2.33,2.08,11.81,2022
SJM,Consumer Staples,2022-06-07,2022-06-09,110.4215,2022-07-21,111.6618,time,42,1.12,123.56,2.23,1.89,18.19,2022
SJM,Consumer Staples,2022-08-23,2022-08-25,125.5489,2022-10-06,120.6808,time,42,-3.88,-426.52,1.67,1.27,31.68,2022
SJM,Consumer Staples,2022-11-21,2022-11-23,131.5136,2023-01-04,139.2047,time,42,5.85,643.29,2.4,2.19,9.46,2022
SJM,Consumer Staples,2023-02-28,2023-03-02,129.4348,2023-04-13,136.2663,time,42,5.28,580.57,2.21,2.13,3.74,2023
SJM,Consumer Staples,2023-06-06,2023-06-08,132.4141,2023-07-20,135.9814,time,42,2.69,296.34,2.64,2.41,9.33,2023
SJM,Consumer Staples,2023-08-29,2023-08-31,129.7688,2023-09-11,118.2869,hard_stop,11,-8.85,-973.28,2.21,2.04,8.17,2023
SJM,Consumer Staples,2023-12-05,2023-12-07,107.0283,2024-01-18,117.2776,time,42,9.58,1053.39,2.59,2.47,4.81,2023
SJM,Consumer Staples,2024-02-27,2024-02-29,111.8021,2024-04-11,102.4898,time,42,-8.33,-916.22,2.48,2.27,9.19,2024
SJM,Consumer Staples,2024-06-06,2024-06-10,105.6745,2024-07-22,107.318,time,42,1.56,171.08,2.66,2.33,13.97,2024
SJM,Consumer Staples,2024-08-28,2024-08-30,106.1165,2024-10-11,108.8466,time,42,2.57,282.99,2.44,2.17,12.24,2024
SJM,Consumer Staples,2024-11-26,2024-11-29,111.057,2025-01-07,101.1208,hard_stop,39,-8.95,-984.16,2.76,2.51,10.17,2024
SW,Materials,2024-08-09,2024-08-13,36.9387,2024-09-10,41.0711,trail_stop,28,11.19,1230.56,0.74,0.71,4.6,2024
SNA,Industrials,2022-02-03,2022-02-07,190.3502,2022-03-21,190.2805,time,42,-0.04,-4.02,4.1,3.69,11.02,2022
SNA,Industrials,2022-04-21,2022-04-25,197.64,2022-06-06,199.4315,time,42,0.91,99.71,4.0,3.69,8.35,2022
SNA,Industrials,2022-07-21,2022-07-25,192.7615,2022-09-06,196.6316,time,43,2.01,220.85,4.27,3.96,7.93,2022
SNA,Industrials,2022-10-20,2022-10-24,190.1832,2022-12-05,218.5836,time,42,14.93,1642.65,4.14,3.87,7.08,2022
SNA,Industrials,2023-02-02,2023-02-06,236.0116,2023-03-15,216.9847,hard_stop,37,-8.06,-886.8,4.42,4.21,4.94,2023
SNA,Industrials,2023-04-20,2023-04-24,240.7249,2023-06-05,239.6251,time,42,-0.46,-50.25,4.6,4.11,11.89,2023
SNA,Industrials,2023-07-20,2023-07-24,255.2842,2023-09-05,244.6997,time,43,-4.15,-456.08,4.89,4.59,6.5,2023
SNA,Industrials,2023-10-19,2023-10-23,235.6467,2023-12-04,262.8649,time,42,11.55,1270.55,4.51,4.44,1.65,2023
SNA,Industrials,2024-02-08,2024-02-12,245.2357,2024-03-25,275.0158,time,42,12.14,1335.78,4.75,4.66,1.87,2024
SNA,Industrials,2024-04-18,2024-04-22,253.2324,2024-06-03,255.0403,time,42,0.71,78.53,4.75,4.66,1.85,2024
